SnapshotDateKey,ConditionKey,ThreatIndex,TIESquadronsOperational,TIESquadronsTotal,SuperlaserChargePct,ShieldIntegrityPct,TurbolaserBatteriesOnline,TurbolaserBatteriesTotal,SortiesFlown
20240123,3,58.1,130,163,100.0,100.0,4909,5000,66
20240124,3,59.1,133,163,100.0,100.0,4612,5000,55
20240125,3,59.2,131,163,100.0,100.0,4833,5000,50
20240126,5,100,123,163,100.0,29.0,4658,5000,168
20240127,2,54.7,135,163,100.0,100.0,4740,5000,54
20240128,3,55.6,139,163,100.0,100.0,4675,5000,74
20240129,3,56.1,150,163,100.0,100.0,4610,5000,68
20240130,3,61.9,154,163,100.0,100.0,4560,5000,65
20240131,3,55.0,144,163,100.0,100.0,4585,5000,45
20240201,3,64.0,151,163,100.0,100.0,4702,5000,51
20240202,2,54.4,140,163,100.0,100.0,4735,5000,65
20240203,3,63.5,151,163,100.0,100.0,4607,5000,83
20240204,3,56.5,139,163,100.0,100.0,4859,5000,48
20240205,3,60.0,131,163,100.0,100.0,4561,5000,80
20240206,3,56.3,153,163,100.0,100.0,4653,5000,78
20240207,3,58.6,146,163,100.0,100.0,4814,5000,86
20240208,3,61.2,137,163,100.0,100.0,4505,5000,49
20240209,2,54.3,138,164,100.0,100.0,4824,5000,53
20240210,3,59.2,152,164,100.0,100.0,4908,5000,62
20240211,2,54.6,146,164,100.0,100.0,4662,5000,60
20240212,3,60.5,141,164,100.0,100.0,4539,5000,56
20240213,3,60.5,144,164,100.0,100.0,4874,5000,57
20240214,4,80.3,145,164,100.0,59.3,4500,5000,115
20240215,3,63.0,141,164,100.0,100.0,4724,5000,54
20240216,3,61.4,155,164,100.0,100.0,4771,5000,50
20240217,3,58.4,143,164,100.0,100.0,4597,5000,75
20240218,3,58.0,132,164,100.0,100.0,4820,5000,74
20240219,3,64.7,138,164,100.0,100.0,4739,5000,62
20240220,3,56.8,149,164,100.0,100.0,4735,5000,47
20240221,3,66.7,152,164,100.0,100.0,4619,5000,71
20240222,3,61.8,155,164,100.0,100.0,4737,5000,61
20240223,3,61.4,131,164,100.0,100.0,4616,5000,78
20240224,3,60.4,134,164,100.0,100.0,4655,5000,97
20240225,3,66.1,143,164,100.0,100.0,4804,5000,73
20240226,3,67.0,141,164,100.0,100.0,4610,5000,51
20240227,3,63.0,131,164,100.0,100.0,4571,5000,52
20240228,3,61.6,134,164,100.0,100.0,4944,5000,73
20240229,3,61.2,154,164,100.0,100.0,4819,5000,54
20240301,3,62.1,140,164,100.0,100.0,4934,5000,78
20240302,3,61.2,144,164,100.0,100.0,4628,5000,52
20240303,3,67.1,134,165,100.0,100.0,4721,5000,80
20240304,3,63.7,157,165,100.0,100.0,4610,5000,71
20240305,3,58.6,134,165,100.0,100.0,4638,5000,61
20240306,3,72.7,133,165,100.0,100.0,4610,5000,119
20240307,3,66.3,156,165,100.0,100.0,4720,5000,53
20240308,3,64.3,154,165,100.0,100.0,4802,5000,80
20240309,3,60.3,137,165,100.0,100.0,4556,5000,67
20240310,3,61.6,135,165,100.0,100.0,4578,5000,49
20240311,3,67.8,138,165,100.0,100.0,4639,5000,78
20240312,3,67.1,146,165,100.0,100.0,4900,5000,53
20240313,3,60.5,150,165,100.0,100.0,4903,5000,72
20240314,3,65.7,139,165,100.0,100.0,4646,5000,60
20240315,3,69.1,151,165,100.0,100.0,4693,5000,89
20240316,3,61.6,149,165,100.0,100.0,4796,5000,88
20240317,3,64.3,134,165,100.0,100.0,4546,5000,58
20240318,3,65.4,156,165,100.0,100.0,4582,5000,50
20240319,3,60.7,152,165,100.0,100.0,4836,5000,52
20240320,3,62.0,155,165,100.0,100.0,4758,5000,81
20240321,3,61.7,136,165,100.0,100.0,4673,5000,50
20240322,3,70.9,143,165,100.0,100.0,4769,5000,61
20240323,3,64.3,157,165,100.0,100.0,4511,5000,65
20240324,3,67.2,154,165,100.0,100.0,4928,5000,91
20240325,3,63.2,151,165,100.0,100.0,4911,5000,81
20240326,3,70.8,157,165,100.0,100.0,4708,5000,82
20240327,3,68.9,147,166,100.0,100.0,4854,5000,65
20240328,3,60.6,136,166,100.0,100.0,4612,5000,62
20240329,3,67.5,152,166,100.0,100.0,4847,5000,75
20240330,3,65.2,150,166,100.0,100.0,4940,5000,104
20240331,3,64.4,148,166,100.0,100.0,4618,5000,70
20240401,3,63.9,137,166,100.0,100.0,4511,5000,85
20240402,3,68.4,158,166,100.0,100.0,4749,5000,65
20240403,3,71.3,136,166,100.0,100.0,4506,5000,49
20240404,3,65.4,150,166,100.0,100.0,4888,5000,55
20240405,5,100,137,166,100.0,48.9,4872,5000,184
20240406,3,68.8,147,166,100.0,100.0,4779,5000,55
20240407,3,66.8,137,166,100.0,100.0,4550,5000,63
20240408,3,66.9,158,166,100.0,100.0,4702,5000,101
20240409,3,66.1,143,166,100.0,100.0,4904,5000,70
20240410,3,69.0,147,166,100.0,100.0,4638,5000,79
20240411,3,72.1,143,166,100.0,100.0,4670,5000,82
20240412,3,64.8,138,166,100.0,100.0,4913,5000,69
20240413,3,70.4,133,166,100.0,100.0,4638,5000,70
20240414,3,67.3,152,166,100.0,100.0,4868,5000,80
20240415,5,100,141,166,100.0,52.6,4872,5000,217
20240416,3,67.2,134,166,100.0,100.0,4934,5000,62
20240417,3,70.5,151,166,100.0,100.0,4694,5000,88
20240418,3,74.5,134,166,100.0,100.0,4949,5000,74
20240419,3,74.8,145,167,100.0,100.0,4575,5000,93
20240420,3,70.6,148,167,100.0,100.0,4767,5000,85
20240421,3,72.4,155,167,100.0,100.0,4556,5000,83
20240422,3,71.5,135,167,100.0,100.0,4595,5000,62
20240423,3,64.4,145,167,100.0,100.0,4785,5000,84
20240424,3,72.0,157,167,100.0,100.0,4697,5000,68
20240425,3,65.3,138,167,100.0,100.0,4867,5000,101
20240426,3,75.3,148,167,100.0,100.0,4578,5000,54
20240427,3,73.9,140,167,100.0,100.0,4902,5000,83
20240428,3,68.8,160,167,100.0,100.0,4811,5000,83
20240429,3,71.0,158,167,100.0,100.0,4840,5000,79
20240430,3,68.1,146,167,100.0,100.0,4831,5000,65
20240501,3,69.3,156,167,100.0,100.0,4883,5000,94
20240502,3,75.2,138,167,100.0,100.0,4663,5000,72
20240503,3,72.7,151,167,100.0,100.0,4560,5000,66
20240504,3,67.1,139,167,100.0,100.0,4837,5000,80
20240505,3,69.8,149,167,100.0,100.0,4510,5000,77
20240506,3,68.1,136,167,100.0,100.0,4582,5000,88
20240507,3,70.8,144,167,100.0,100.0,4662,5000,84
20240508,3,75.2,140,167,100.0,100.0,4642,5000,94
20240509,3,67.7,144,167,100.0,100.0,4935,5000,64
20240510,3,73.5,148,167,100.0,100.0,4734,5000,69
20240511,3,72.1,136,167,100.0,100.0,4874,5000,82
20240512,3,77.5,136,168,100.0,100.0,4583,5000,83
20240513,3,75.1,155,168,100.0,100.0,4753,5000,94
20240514,3,76.0,142,168,100.0,100.0,4841,5000,107
20240515,4,96.7,129,168,100.0,73.2,4784,5000,131
20240516,3,71.8,136,168,100.0,100.0,4554,5000,93
20240517,3,72.2,148,168,100.0,100.0,4707,5000,61
20240518,3,70.3,142,168,100.0,100.0,4786,5000,58
20240519,3,70.0,146,168,100.0,100.0,4515,5000,70
20240520,4,100,135,168,100.0,72.3,4609,5000,154
20240521,3,79.8,143,168,100.0,100.0,4848,5000,89
20240522,3,69.8,145,168,100.0,100.0,4924,5000,87
20240523,3,78.4,161,168,100.0,100.0,4781,5000,84
20240524,3,77.2,145,168,100.0,100.0,4949,5000,53
20240525,3,79.1,139,168,100.0,100.0,4827,5000,90
20240526,3,74.8,144,168,100.0,100.0,4932,5000,96
20240527,3,72.9,146,168,100.0,100.0,4659,5000,78
20240528,3,69.2,158,168,100.0,100.0,4699,5000,82
20240529,3,78.8,158,168,100.0,100.0,4938,5000,99
20240530,3,79.4,146,168,100.0,100.0,4501,5000,115
20240531,3,77.8,156,168,100.0,100.0,4785,5000,70
20240601,3,79.1,146,168,100.0,100.0,4720,5000,74
20240602,3,74.8,157,168,100.0,100.0,4623,5000,87
20240603,4,100,147,168,100.0,55.4,4652,5000,128
20240604,3,78.0,143,168,100.0,100.0,4662,5000,85
20240605,4,81.2,156,169,100.0,100.0,4822,5000,92
20240606,3,74.2,148,169,100.0,100.0,4708,5000,75
20240607,3,74.4,142,169,100.0,100.0,4684,5000,89
20240608,3,76.4,139,169,100.0,100.0,4819,5000,94
20240609,3,77.0,146,169,100.0,100.0,4558,5000,72
20240610,4,83.0,135,169,100.0,100.0,4716,5000,81
20240611,3,71.3,149,169,100.0,100.0,4609,5000,91
20240612,3,74.6,153,169,100.0,100.0,4758,5000,75
20240613,4,81.3,135,169,100.0,100.0,4927,5000,99
20240614,3,76.8,138,169,100.0,100.0,4603,5000,89
20240615,3,72.0,146,169,100.0,100.0,4808,5000,97
20240616,4,99.3,135,169,100.0,47.8,4534,5000,136
20240617,4,81.0,140,169,100.0,100.0,4509,5000,83
20240618,3,72.4,159,169,100.0,100.0,4774,5000,78
20240619,4,80.8,159,169,100.0,100.0,4500,5000,81
20240620,3,75.2,139,169,100.0,100.0,4726,5000,84
20240621,4,81.0,159,169,100.0,100.0,4651,5000,84
20240622,3,73.8,142,169,100.0,100.0,4920,5000,94
20240623,4,80.0,139,169,100.0,100.0,4671,5000,96
20240624,4,82.2,138,169,100.0,100.0,4647,5000,92
20240625,3,73.8,151,169,100.0,100.0,4507,5000,89
20240626,3,78.5,158,169,100.0,100.0,4532,5000,100
20240627,4,92.7,147,169,100.0,100.0,4820,5000,135
20240628,3,78.0,153,170,100.0,100.0,4589,5000,106
20240629,4,80.8,157,170,100.0,100.0,4693,5000,114
20240630,4,100,138,170,100.0,48.0,4920,5000,164
20240701,4,80.4,161,170,100.0,100.0,4592,5000,86
20240702,4,80.7,141,170,100.0,100.0,4809,5000,94
20240703,4,86.3,145,170,100.0,100.0,4928,5000,89
20240704,3,79.3,142,170,100.0,100.0,4848,5000,86
20240705,4,100,153,170,100.0,52.1,4612,5000,151
20240706,4,84.7,140,170,100.0,100.0,4811,5000,89
20240707,4,98.2,138,170,100.0,100.0,4736,5000,122
20240708,4,85.4,148,170,100.0,100.0,4724,5000,84
20240709,3,79.9,138,170,100.0,100.0,4503,5000,94
20240710,4,81.9,142,170,100.0,100.0,4923,5000,86
20240711,4,82.5,153,170,100.0,100.0,4652,5000,96
20240712,4,92.6,143,170,100.0,100.0,4565,5000,116
20240713,4,84.6,149,170,100.0,100.0,4520,5000,90
20240714,3,79.8,151,170,100.0,100.0,4501,5000,92
20240715,5,100,134,170,100.0,39.4,4943,5000,209
20240716,4,85.3,155,170,100.0,100.0,4517,5000,97
20240717,4,87.6,137,170,100.0,100.0,4564,5000,78
20240718,4,87.1,145,170,100.0,100.0,4721,5000,92
20240719,3,79.9,147,170,100.0,100.0,4889,5000,86
20240720,4,87.2,148,170,100.0,100.0,4873,5000,96
20240721,4,81.3,159,171,100.0,100.0,4841,5000,109
20240722,4,100,137,171,100.0,64.1,4830,5000,164
20240723,5,100,145,171,100.0,38.4,4757,5000,229
20240724,4,82.3,159,171,100.0,100.0,4869,5000,90
20240725,3,78.0,147,171,100.0,100.0,4837,5000,92
20240726,4,85.6,162,171,100.0,100.0,4832,5000,82
20240727,4,100,139,171,100.0,64.5,4699,5000,166
20240728,4,80.5,149,171,100.0,100.0,4899,5000,117
20240729,4,81.5,138,171,100.0,100.0,4700,5000,101
20240730,3,80.0,146,171,100.0,100.0,4703,5000,97
20240731,4,87.3,139,171,100.0,100.0,4871,5000,99
20240801,4,95.8,133,171,100.0,100.0,4862,5000,120
20240802,4,80.9,156,171,100.0,100.0,4568,5000,115
20240803,4,81.3,161,171,100.0,100.0,4683,5000,87
20240804,4,83.0,163,171,100.0,100.0,4868,5000,93
20240805,4,84.8,137,171,100.0,100.0,4945,5000,100
20240806,4,81.9,158,171,100.0,100.0,4872,5000,101
20240807,4,85.7,141,171,100.0,100.0,4854,5000,108
20240808,4,83.0,159,171,100.0,100.0,4861,5000,119
20240809,4,87.4,142,171,100.0,100.0,4694,5000,102
20240810,4,84.0,148,171,100.0,100.0,4677,5000,98
20240811,4,87.8,155,171,100.0,100.0,4914,5000,97
20240812,4,86.9,141,171,100.0,100.0,4878,5000,89
20240813,4,90.4,148,171,100.0,100.0,4692,5000,95
20240814,4,88.0,162,172,100.0,100.0,4745,5000,90
20240815,4,92.3,164,172,100.0,100.0,4785,5000,89
20240816,4,86.5,143,172,100.0,100.0,4730,5000,99
20240817,4,87.2,152,172,100.0,100.0,4896,5000,83
20240818,4,91.6,145,172,100.0,100.0,4563,5000,120
20240819,4,81.5,152,172,100.0,100.0,4759,5000,99
20240820,4,85.2,154,172,100.0,100.0,4759,5000,94
20240821,4,88.8,139,172,100.0,100.0,4929,5000,104
20240822,4,86.0,162,172,100.0,100.0,4816,5000,88
20240823,4,93.1,151,172,100.0,100.0,4703,5000,109
20240824,4,88.2,137,172,100.0,100.0,4547,5000,115
20240825,4,89.8,151,172,100.0,100.0,4774,5000,85
20240826,4,94.0,144,172,100.0,100.0,4851,5000,125
20240827,4,82.5,161,172,100.0,100.0,4757,5000,102
20240828,4,88.0,147,172,100.0,100.0,4516,5000,113
20240829,4,82.8,163,172,100.0,100.0,4879,5000,104
20240830,4,94.2,140,172,100.0,100.0,4941,5000,84
20240831,4,89.4,146,172,100.0,100.0,4586,5000,109
20240901,4,100,142,172,100.0,68.4,4541,5000,165
20240902,4,89.7,151,172,100.0,100.0,4652,5000,113
20240903,4,90.4,143,172,100.0,100.0,4823,5000,96
20240904,4,91.9,155,172,100.0,100.0,4823,5000,84
20240905,4,100,148,172,100.0,65.6,4792,5000,179
20240906,4,86.6,149,173,100.0,100.0,4860,5000,102
20240907,4,93.8,163,173,100.0,100.0,4649,5000,126
20240908,4,92.7,149,173,100.0,100.0,4886,5000,89
20240909,4,87.0,148,173,100.0,100.0,4915,5000,108
20240910,5,100,136,173,100.0,48.9,4859,5000,200
20240911,4,86.7,153,173,100.0,100.0,4687,5000,91
20240912,4,89.2,148,173,100.0,100.0,4557,5000,120
20240913,5,100,143,173,100.0,46.9,4914,5000,231
20240914,4,91.1,154,173,100.0,100.0,4635,5000,102
20240915,4,93.5,150,173,100.0,100.0,4929,5000,108
20240916,4,92.8,156,173,3.7,100.0,4663,5000,93
20240917,4,96.6,165,173,7.9,100.0,4538,5000,100
20240918,4,96.0,150,173,11.0,100.0,4839,5000,122
20240919,4,96.3,154,173,14.5,100.0,4625,5000,101
20240920,4,90.0,155,173,18.6,100.0,4538,5000,76
20240921,4,93.0,164,173,23.5,100.0,4593,5000,93
20240922,4,97.9,161,173,27.5,100.0,4905,5000,105
20240923,4,92.1,165,173,31.5,100.0,4949,5000,120
20240924,4,86.6,162,173,35.1,100.0,4856,5000,109
20240925,4,92.0,163,173,38.3,100.0,4518,5000,94
20240926,4,95.2,150,173,43.0,100.0,4647,5000,127
20240927,4,97.8,150,173,48.0,100.0,4948,5000,116
20240928,4,96.1,141,173,52.9,100.0,4708,5000,127
20240929,4,97.4,149,174,57.7,100.0,4865,5000,104
20240930,4,100,150,174,61.2,65.4,4830,5000,215
20241001,4,90.3,150,174,64.5,100.0,4533,5000,106
20241002,4,96.1,139,174,68.0,100.0,4586,5000,111
20241003,4,95.3,159,174,72.6,100.0,4611,5000,111
20241004,4,94.5,155,174,77.0,100.0,4576,5000,134
20241005,4,96.2,161,174,80.9,100.0,4945,5000,112
20241006,4,97.1,159,174,84.8,100.0,4885,5000,140
20241007,4,97.5,141,174,88.4,100.0,4573,5000,133
20241008,4,93.0,163,174,91.0,100.0,4704,5000,112
20241009,4,99.2,151,174,95.5,100.0,4664,5000,119
20241010,5,100,125,174,100.0,41.0,4827,5000,249
20241011,4,94.1,152,174,100.0,100.0,4871,5000,119
20241012,4,90.7,144,174,100.0,100.0,4644,5000,113
20241013,4,96.6,157,174,100.0,100.0,4592,5000,100
20241014,4,91.4,143,174,100.0,100.0,4568,5000,123
20241015,4,96.9,154,174,100.0,100.0,4883,5000,127
20241016,4,100,132,174,100.0,59.9,4581,5000,195
20241017,4,97.5,148,174,100.0,100.0,4842,5000,117
20241018,4,92.1,166,174,100.0,100.0,4615,5000,121
20241019,4,95.4,154,174,100.0,100.0,4684,5000,124
20241020,4,99.0,150,174,100.0,100.0,4772,5000,123
20241021,4,96.5,161,174,100.0,100.0,4757,5000,97
20241022,4,98.8,159,174,100.0,100.0,4825,5000,127
20241023,4,92.4,155,175,100.0,100.0,4851,5000,88
20241024,4,91.9,156,175,100.0,100.0,4857,5000,132
20241025,4,100,148,175,100.0,67.3,4618,5000,193
20241026,5,100,139,175,100.0,31.2,4792,5000,222
20241027,4,100,154,175,100.0,100.0,4517,5000,112
20241028,4,94.0,150,175,100.0,100.0,4807,5000,125
20241029,4,97.2,156,175,100.0,100.0,4672,5000,94
20241030,4,97.0,166,175,100.0,100.0,4883,5000,136
20241031,4,100,154,175,100.0,100.0,4742,5000,116
20241101,4,100,163,175,100.0,100.0,4885,5000,111
20241102,4,98.0,142,175,100.0,100.0,4665,5000,148
20241103,4,100,144,175,100.0,100.0,4651,5000,135
20241104,4,100,152,175,100.0,100.0,4828,5000,113
20241105,4,98.5,161,175,100.0,100.0,4736,5000,98
20241106,4,96.7,159,175,100.0,100.0,4761,5000,115
20241107,4,98.4,143,175,100.0,100.0,4941,5000,118
20241108,4,100,141,175,100.0,100.0,4622,5000,126
20241109,4,98.9,144,175,100.0,100.0,4761,5000,99
20241110,4,100,166,175,100.0,100.0,4606,5000,106
20241111,4,100,145,175,4.5,100.0,4757,5000,109
20241112,4,100,166,175,7.4,100.0,4904,5000,100
20241113,4,100,159,175,10.2,100.0,4570,5000,120
20241114,4,100,141,175,14.8,100.0,4921,5000,130
20241115,4,100,157,176,18.9,100.0,4911,5000,109
20241116,5,100,133,176,22.5,31.5,4789,5000,239
20241117,4,99.6,167,176,26.1,100.0,4792,5000,97
20241118,4,96.2,164,176,29.3,100.0,4552,5000,135
20241119,4,95.6,155,176,33.6,100.0,4583,5000,121
20241120,5,100,125,176,36.2,53.5,4767,5000,263
20241121,5,100,143,176,40.6,35.3,4686,5000,249
20241122,4,98.1,141,176,43.8,100.0,4617,5000,130
20241123,4,100,148,176,48.8,100.0,4779,5000,112
20241124,4,100,163,176,52.3,100.0,4659,5000,116
20241125,4,100,164,176,55.2,100.0,4658,5000,112
20241126,4,100,132,176,59.2,55.4,4791,5000,202
20241127,4,100,168,176,61.8,100.0,4921,5000,115
20241128,4,98.7,156,176,100.0,100.0,4902,5000,132
20241129,4,100,167,176,3.4,100.0,4670,5000,137
20241130,4,100,151,176,8.3,100.0,4676,5000,110
20241201,4,96.9,156,176,12.2,100.0,4898,5000,147
20241202,4,97.5,157,176,16.9,100.0,4820,5000,114
20241203,4,100,145,176,19.6,100.0,4936,5000,118
20241204,4,100,144,176,23.8,100.0,4757,5000,130
20241205,4,100,151,176,27.2,100.0,4789,5000,112
20241206,4,100,155,176,31.4,69.5,4567,5000,181
20241207,4,100,141,176,35.1,100.0,4723,5000,123
20241208,5,100,150,177,39.6,29.0,4783,5000,259
20241209,4,100,161,177,43.0,100.0,4803,5000,153
20241210,4,98.2,141,177,47.8,100.0,4600,5000,125
20241211,4,100,168,177,50.5,100.0,4850,5000,106
20241212,4,99.1,159,177,53.5,100.0,4628,5000,118
20241213,4,100,161,177,57.0,100.0,4570,5000,120
20241214,4,99.5,152,177,60.9,100.0,4786,5000,137
20241215,4,100,156,177,65.8,100.0,4679,5000,131
20241216,4,100,145,177,70.2,47.2,4509,5000,182
20241217,4,100,143,177,74.5,59.6,4947,5000,190
20241218,4,100,166,177,78.4,100.0,4783,5000,128
20241219,4,100,151,177,82.6,100.0,4863,5000,122
20241220,4,100,145,177,85.8,100.0,4621,5000,142
20241221,4,100,158,177,89.9,100.0,4654,5000,115
20241222,4,100,147,177,93.4,65.3,4676,5000,180
20241223,4,100,148,177,100.0,100.0,4765,5000,125
20241224,4,100,163,177,4.2,100.0,4906,5000,118
20241225,4,100,153,177,8.1,100.0,4784,5000,154
20241226,4,100,155,177,13.1,100.0,4588,5000,143
20241227,4,100,142,177,16.6,100.0,4818,5000,120
20241228,4,100,165,177,20.3,100.0,4753,5000,126
20241229,4,100,158,177,23.6,100.0,4537,5000,150
20241230,4,100,165,177,26.5,100.0,4538,5000,151
20241231,5,100,129,178,29.3,0.0,4931,5000,237
