MonthDateKey,DepartmentKey,RoleKey,Headcount,Hires,Separations,CombatLosses,AverageMonthlyPayCredits,PayrollCostCredits
20190630,4,10,20149,622,200,0,6400,128953600
20190630,4,8,12582,599,57,0,4400,55360800
20190630,4,4,7635,316,46,0,12500,95437500
20190630,4,16,7733,63,69,0,600,4639800
20190630,4,3,2478,66,26,0,19000,47082000
20190630,5,10,12087,139,52,0,6400,77356800
20190630,5,8,7539,0,72,0,4400,33171600
20190630,5,4,4538,164,35,0,12500,56725000
20190630,5,16,4511,242,42,0,600,2706600
20190630,5,3,1443,12,7,0,19000,27417000
20190630,6,9,70581,0,464,0,7800,550531800
20190630,6,10,24025,0,255,0,6400,153760000
20190630,6,16,15104,1497,91,0,600,9062400
20190630,6,3,3651,0,16,0,19000,69369000
20190630,6,4,5803,0,63,0,12500,72537500
20190630,7,10,23568,0,180,0,6400,150835200
20190630,7,8,14766,0,166,0,4400,64970400
20190630,7,4,8789,0,40,0,12500,109862500
20190630,7,16,9146,353,45,0,600,5487600
20190630,7,3,3150,219,34,0,19000,59850000
20190630,8,10,16836,374,145,0,6400,107750400
20190630,8,8,10481,990,110,0,4400,46116400
20190630,8,4,6329,528,73,0,12500,79112500
20190630,8,16,6327,339,46,0,600,3796200
20190630,8,3,1946,0,10,0,19000,36974000
20190630,9,10,19787,0,111,0,6400,126636800
20190630,9,8,12403,104,55,0,4400,54573200
20190630,9,4,7683,175,52,0,12500,96037500
20190630,9,16,7677,148,63,0,600,4606200
20190630,9,3,2544,121,17,0,19000,48336000
20190630,10,10,20541,657,172,0,6400,131462400
20190630,10,8,12889,1043,128,0,4400,56711600
20190630,10,4,7572,315,45,0,12500,94650000
20190630,10,16,7722,474,47,0,600,4633200
20190630,10,3,2539,0,15,0,19000,48241000
20190630,11,10,31967,1636,130,0,6400,204588800
20190630,11,8,19545,627,169,0,4400,85998000
20190630,11,4,12422,916,113,0,12500,155275000
20190630,11,16,11749,0,78,0,600,7049400
20190630,11,3,4099,166,23,0,19000,77881000
20190630,12,10,11993,179,96,0,6400,76755200
20190630,12,8,7570,321,89,0,4400,33308000
20190630,12,4,4429,0,46,0,12500,55362500
20190630,12,16,4626,216,33,0,600,2775600
20190630,12,3,1552,104,6,0,19000,29488000
20190630,13,13,7290,0,33,0,2800,20412000
20190630,13,16,1759,28,18,0,600,1055400
20190630,13,10,583,0,5,0,6400,3731200
20190630,13,4,193,0,2,0,12500,2412500
20190630,14,12,15415,655,141,0,3100,47786500
20190630,14,16,2692,0,18,0,600,1615200
20190630,14,4,771,0,3,0,12500,9637500
20190630,14,18,775,2,7,0,8500,6587500
20190630,15,11,13675,878,152,0,9200,125810000
20190630,15,12,3043,79,27,0,3100,9433300
20190630,15,16,7914,154,59,0,600,4748400
20190630,15,10,3545,114,17,0,6400,22688000
20190630,15,4,2403,59,20,0,12500,30037500
20190630,16,5,55161,0,642,147,4200,231676200
20190630,16,3,2132,128,12,0,19000,40508000
20190630,16,4,4236,0,38,0,12500,52950000
20190630,16,10,2702,0,31,0,6400,17292800
20190630,16,16,5076,318,32,0,600,3045600
20190630,17,14,6437,542,58,0,4600,29610200
20190630,17,5,2170,0,16,5,4200,9114000
20190630,17,16,1042,32,9,0,600,625200
20190630,17,4,623,17,4,0,12500,7787500
20190630,18,15,13488,0,59,0,11500,155112000
20190630,18,4,2426,0,25,0,12500,30325000
20190630,18,8,2319,0,27,0,4400,10203600
20190630,18,3,1230,44,6,0,19000,23370000
20190630,19,6,26344,0,236,59,5600,147526400
20190630,19,10,17877,678,147,0,6400,114412800
20190630,19,16,8917,0,81,0,600,5350200
20190630,19,4,2978,0,31,0,12500,37225000
20190630,19,3,1269,33,9,0,19000,24111000
20190630,19,7,1893,45,27,9,5100,9654300
20190630,20,10,7774,32,74,0,6400,49753600
20190630,20,8,4896,25,57,0,4400,21542400
20190630,20,4,3104,38,31,0,12500,38800000
20190630,20,16,3107,189,23,0,600,1864200
20190630,20,3,1051,104,8,0,19000,19969000
20190630,21,10,16844,1419,85,0,6400,107801600
20190630,21,8,10571,643,66,0,4400,46512400
20190630,21,4,6261,53,52,0,12500,78262500
20190630,21,16,6337,241,55,0,600,3802200
20190630,21,3,2035,112,19,0,19000,38665000
20190630,22,10,7765,33,76,0,6400,49696000
20190630,22,16,8015,252,86,0,600,4809000
20190630,22,17,2421,155,28,0,900,2178900
20190630,22,4,1635,25,9,0,12500,20437500
20190630,23,1,2344,0,16,0,42000,98448000
20190630,23,2,6865,27,39,0,28000,192220000
20190630,23,3,9170,0,62,0,19000,174230000
20190630,23,8,9084,221,82,0,4400,39969600
20190630,23,17,3059,215,13,0,900,2753100
20190630,24,10,8272,422,42,0,6400,52940800
20190630,24,8,5046,329,40,0,4400,22202400
20190630,24,4,2971,0,29,0,12500,37137500
20190630,24,16,3029,84,15,0,600,1817400
20190630,24,3,1000,46,9,0,19000,19000000
20190731,1,7,48881,0,509,246,5100,249293100
20190731,1,9,21305,1735,253,0,7800,166179000
20190731,1,3,3983,0,37,0,19000,75677000
20190731,1,4,8488,847,95,0,12500,106100000
20190731,1,16,18656,518,118,0,600,11193600
20190731,2,7,42125,0,440,198,5100,214837500
20190731,2,10,9032,319,48,0,6400,57804800
20190731,2,4,4848,235,32,0,12500,60600000
20190731,2,16,4268,0,33,0,600,2560800
20190731,3,7,26294,1499,289,27,5100,134099400
20190731,3,10,7338,73,41,0,6400,46963200
20190731,3,4,3836,324,41,0,12500,47950000
20190731,3,16,3411,250,23,0,600,2046600
20190731,4,10,20884,967,232,0,6400,133657600
20190731,4,8,12285,0,70,0,4400,54054000
20190731,4,4,7646,50,39,0,12500,95575000
20190731,4,16,7554,0,35,0,600,4532400
20190731,4,3,2609,151,20,0,19000,49571000
20190731,5,10,12377,411,121,0,6400,79212800
20190731,5,8,7858,363,44,0,4400,34575200
20190731,5,4,4721,238,55,0,12500,59012500
20190731,5,16,4407,0,28,0,600,2644200
20190731,5,3,1474,43,12,0,19000,28006000
20190731,6,9,76169,6449,861,0,7800,594118200
20190731,6,10,24179,284,130,0,6400,154745600
20190731,6,16,14632,0,137,0,600,8779200
20190731,6,3,3522,0,16,0,19000,66918000
20190731,6,4,6353,586,36,0,12500,79412500
20190731,7,10,25486,2190,272,0,6400,163110400
20190731,7,8,15205,565,126,0,4400,66902000
20190731,7,4,8820,104,73,0,12500,110250000
20190731,7,16,9190,127,83,0,600,5514000
20190731,7,3,3093,0,28,0,19000,58767000
20190731,8,10,15823,0,122,0,6400,101267200
20190731,8,8,10349,0,77,0,4400,45535600
20190731,8,4,6342,38,25,0,12500,79275000
20190731,8,16,6277,12,62,0,600,3766200
20190731,8,3,2117,195,24,0,19000,40223000
20190731,9,10,19562,0,86,0,6400,125196800
20190731,9,8,13149,798,52,0,4400,57855600
20190731,9,4,7375,0,40,0,12500,92187500
20190731,9,16,7435,0,44,0,600,4461000
20190731,9,3,2520,0,20,0,19000,47880000
20190731,10,10,19946,0,158,0,6400,127654400
20190731,10,8,12260,0,55,0,4400,53944000
20190731,10,4,7444,0,58,0,12500,93050000
20190731,10,16,7944,280,58,0,600,4766400
20190731,10,3,2660,137,16,0,19000,50540000
20190731,11,10,33040,1398,325,0,6400,211456000
20190731,11,8,20797,1492,240,0,4400,91506800
20190731,11,4,11826,0,115,0,12500,147825000
20190731,11,16,12145,484,88,0,600,7287000
20190731,11,3,4040,0,19,0,19000,76760000
20190731,12,10,12574,658,77,0,6400,80473600
20190731,12,8,7743,225,52,0,4400,34069200
20190731,12,4,4576,188,41,0,12500,57200000
20190731,12,16,4637,61,50,0,600,2782200
20190731,12,3,1512,0,14,0,19000,28728000
20190731,13,13,7259,20,51,0,2800,20325200
20190731,13,16,1860,117,16,0,600,1116000
20190731,13,10,598,21,6,0,6400,3827200
20190731,13,4,203,12,2,0,12500,2537500
20190731,14,12,16538,1298,175,0,3100,51267800
20190731,14,16,2891,222,23,0,600,1734600
20190731,14,4,828,65,8,0,12500,10350000
20190731,14,18,841,75,9,0,8500,7148500
20190731,15,11,14213,603,65,0,9200,130759600
20190731,15,12,3100,80,23,0,3100,9610000
20190731,15,16,7309,0,61,0,600,4385400
20190731,15,10,3599,93,39,0,6400,23033600
20190731,15,4,2324,0,13,0,12500,29050000
20190731,16,5,54625,20,556,172,4200,229425000
20190731,16,3,2105,0,19,0,19000,39995000
20190731,16,4,4411,223,48,0,12500,55137500
20190731,16,10,2728,50,24,0,6400,17459200
20190731,16,16,4959,0,28,0,600,2975400
20190731,17,14,6516,146,67,0,4600,29973600
20190731,17,5,2130,0,19,9,4200,8946000
20190731,17,16,1064,29,7,0,600,638400
20190731,17,4,609,0,3,0,12500,7612500
20190731,18,15,14150,769,107,0,11500,162725000
20190731,18,4,2390,0,19,0,12500,29875000
20190731,18,8,2501,206,24,0,4400,11004400
20190731,18,3,1250,32,12,0,19000,23750000
20190731,19,6,27990,1999,353,121,5600,156744000
20190731,19,10,17991,312,198,0,6400,115142400
20190731,19,16,9413,536,40,0,600,5647800
20190731,19,4,3048,94,24,0,12500,38100000
20190731,19,3,1182,0,7,0,19000,22458000
20190731,19,7,1827,0,24,9,5100,9317700
20190731,20,10,8043,311,42,0,6400,51475200
20190731,20,8,5219,367,44,0,4400,22963600
20190731,20,4,3117,36,23,0,12500,38962500
20190731,20,16,3123,36,20,0,600,1873800
20190731,20,3,1014,0,4,0,19000,19266000
20190731,21,10,15493,0,146,0,6400,99155200
20190731,21,8,10513,10,68,0,4400,46257200
20190731,21,4,6224,37,74,0,12500,77800000
20190731,21,16,6187,0,24,0,600,3712200
20190731,21,3,2128,115,22,0,19000,40432000
20190731,22,10,8037,326,54,0,6400,51436800
20190731,22,16,8087,130,58,0,600,4852200
20190731,22,17,2497,96,20,0,900,2247300
20190731,22,4,1700,83,18,0,12500,21250000
20190731,23,1,2539,219,24,0,42000,106638000
20190731,23,2,6866,34,33,0,28000,192248000
20190731,23,3,8747,0,86,0,19000,166193000
20190731,23,8,8828,0,71,0,4400,38843200
20190731,23,17,3055,20,24,0,900,2749500
20190731,24,10,7764,0,87,0,6400,49689600
20190731,24,8,5210,218,54,0,4400,22924000
20190731,24,4,3011,59,19,0,12500,37637500
20190731,24,16,3194,198,33,0,600,1916400
20190731,24,3,1003,14,11,0,19000,19057000
20190831,1,7,49053,651,479,198,5100,250170300
20190831,1,9,19642,0,100,0,7800,153207600
20190831,1,3,4113,170,40,0,19000,78147000
20190831,1,4,8097,0,56,0,12500,101212500
20190831,1,16,18849,364,171,0,600,11309400
20190831,2,7,41000,0,512,82,5100,209100000
20190831,2,10,9188,194,38,0,6400,58803200
20190831,2,4,4708,0,56,0,12500,58850000
20190831,2,16,4465,222,25,0,600,2679000
20190831,3,7,26164,312,442,151,5100,133436400
20190831,3,10,7247,0,58,0,6400,46380800
20190831,3,4,3551,0,31,0,12500,44387500
20190831,3,16,3394,3,20,0,600,2036400
20190831,4,10,19980,0,107,0,6400,127872000
20190831,4,8,13469,1246,62,0,4400,59263600
20190831,4,4,8012,461,95,0,12500,100150000
20190831,4,16,7714,234,74,0,600,4628400
20190831,4,3,2640,42,11,0,19000,50160000
20190831,5,10,11975,0,75,0,6400,76640000
20190831,5,8,7955,158,61,0,4400,35002000
20190831,5,4,4843,170,48,0,12500,60537500
20190831,5,16,4455,96,48,0,600,2673000
20190831,5,3,1517,54,11,0,19000,28823000
20190831,6,9,76038,662,793,0,7800,593096400
20190831,6,10,23960,0,183,0,6400,153344000
20190831,6,16,15098,646,180,0,600,9058800
20190831,6,3,3860,379,41,0,19000,73340000
20190831,6,4,6361,34,26,0,12500,79512500
20190831,7,10,25202,0,198,0,6400,161292800
20190831,7,8,15142,28,91,0,4400,66624800
20190831,7,4,9625,906,101,0,12500,120312500
20190831,7,16,9120,0,55,0,600,5472000
20190831,7,3,2990,0,16,0,19000,56810000
20190831,8,10,17097,1371,97,0,6400,109420800
20190831,8,8,10708,438,79,0,4400,47115200
20190831,8,4,5880,0,26,0,12500,73500000
20190831,8,16,6229,0,27,0,600,3737400
20190831,8,3,1958,0,20,0,19000,37202000
20190831,9,10,21193,1837,206,0,6400,135635200
20190831,9,8,12967,0,135,0,4400,57054800
20190831,9,4,7968,656,63,0,12500,99600000
20190831,9,16,7325,0,83,0,600,4395000
20190831,9,3,2664,154,10,0,19000,50616000
20190831,10,10,20218,389,117,0,6400,129395200
20190831,10,8,13154,1018,124,0,4400,57877600
20190831,10,4,7327,0,49,0,12500,91587500
20190831,10,16,7900,36,80,0,600,4740000
20190831,10,3,2644,12,28,0,19000,50236000
20190831,11,10,32443,0,157,0,6400,207635200
20190831,11,8,19947,0,218,0,4400,87766800
20190831,11,4,12072,376,130,0,12500,150900000
20190831,11,16,12212,148,81,0,600,7327200
20190831,11,3,4001,0,20,0,19000,76019000
20190831,12,10,12744,266,96,0,6400,81561600
20190831,12,8,8068,389,64,0,4400,35499200
20190831,12,4,4824,269,21,0,12500,60300000
20190831,12,16,4708,92,21,0,600,2824800
20190831,12,3,1551,48,9,0,19000,29469000
20190831,13,13,7440,236,55,0,2800,20832000
20190831,13,16,1917,68,11,0,600,1150200
20190831,13,10,589,0,6,0,6400,3769600
20190831,13,4,200,0,1,0,12500,2500000
20190831,14,12,15950,0,98,0,3100,49445000
20190831,14,16,2783,0,19,0,600,1669800
20190831,14,4,815,0,4,0,12500,10187500
20190831,14,18,794,0,5,0,8500,6749000
20190831,15,11,13500,0,147,0,9200,124200000
20190831,15,12,2957,0,14,0,3100,9166700
20190831,15,16,7720,497,86,0,600,4632000
20190831,15,10,3621,48,26,0,6400,23174400
20190831,15,4,2445,131,10,0,12500,30562500
20190831,16,5,60286,6241,580,100,4200,253201200
20190831,16,3,2226,130,9,0,19000,42294000
20190831,16,4,4160,0,29,0,12500,52000000
20190831,16,10,3014,309,23,0,6400,19289600
20190831,16,16,5246,346,59,0,600,3147600
20190831,17,14,6051,0,42,0,4600,27834600
20190831,17,5,2298,184,16,5,4200,9651600
20190831,17,16,1041,0,8,0,600,624600
20190831,17,4,606,1,4,0,12500,7575000
20190831,18,15,13709,0,72,0,11500,157653500
20190831,18,4,2480,112,22,0,12500,31000000
20190831,18,8,2583,98,16,0,4400,11365200
20190831,18,3,1265,24,9,0,19000,24035000
20190831,19,6,27392,0,371,149,5600,153395200
20190831,19,10,18507,707,191,0,6400,118444800
20190831,19,16,8821,0,83,0,600,5292600
20190831,19,4,2971,0,33,0,12500,37137500
20190831,19,3,1256,79,5,0,19000,23864000
20190831,19,7,1763,0,19,3,5100,8991300
20190831,20,10,8216,247,74,0,6400,52582400
20190831,20,8,4972,0,23,0,4400,21876800
20190831,20,4,3114,14,17,0,12500,38925000
20190831,20,16,3081,0,20,0,600,1848600
20190831,20,3,1019,13,8,0,19000,19361000
20190831,21,10,16938,1523,78,0,6400,108403200
20190831,21,8,10601,155,67,0,4400,46644400
20190831,21,4,6379,217,62,0,12500,79737500
20190831,21,16,6456,340,71,0,600,3873600
20190831,21,3,1963,0,19,0,19000,37297000
20190831,22,10,8037,41,41,0,6400,51436800
20190831,22,16,8454,451,84,0,600,5072400
20190831,22,17,2540,68,25,0,900,2286000
20190831,22,4,1625,0,6,0,12500,20312500
20190831,23,1,2421,0,27,0,42000,101682000
20190831,23,2,6840,36,62,0,28000,191520000
20190831,23,3,9571,901,77,0,19000,181849000
20190831,23,8,9047,269,50,0,4400,39806800
20190831,23,17,3189,164,30,0,900,2870100
20190831,24,10,7880,190,74,0,6400,50432000
20190831,24,8,5150,0,32,0,4400,22660000
20190831,24,4,2928,0,22,0,12500,36600000
20190831,24,16,3118,0,24,0,600,1870800
20190831,24,3,1021,23,5,0,19000,19399000
20190930,1,7,52828,4399,624,215,5100,269422800
20190930,1,9,21261,1758,139,0,7800,165835800
20190930,1,3,4299,205,19,0,19000,81681000
20190930,1,4,8019,0,77,0,12500,100237500
20190930,1,16,19547,900,202,0,600,11728200
20190930,2,7,43173,2658,485,72,5100,220182300
20190930,2,10,9316,168,40,0,6400,59622400
20190930,2,4,4861,187,34,0,12500,60762500
20190930,2,16,4383,0,23,0,600,2629800
20190930,3,7,25804,0,307,147,5100,131600400
20190930,3,10,7519,358,86,0,6400,48121600
20190930,3,4,3652,127,26,0,12500,45650000
20190930,3,16,3455,98,37,0,600,2073000
20190930,4,10,21737,1954,197,0,6400,139116800
20190930,4,8,13274,0,84,0,4400,58405600
20190930,4,4,7431,0,36,0,12500,92887500
20190930,4,16,7931,273,56,0,600,4758600
20190930,4,3,2720,97,17,0,19000,51680000
20190930,5,10,11864,0,88,0,6400,75929600
20190930,5,8,7611,0,68,0,4400,33488400
20190930,5,4,4559,0,24,0,12500,56987500
20190930,5,16,4795,385,45,0,600,2877000
20190930,5,3,1601,91,7,0,19000,30419000
20190930,6,9,74604,0,799,0,7800,581911200
20190930,6,10,25327,1663,296,0,6400,162092800
20190930,6,16,15202,192,88,0,600,9121200
20190930,6,3,3900,65,25,0,19000,74100000
20190930,6,4,6053,0,31,0,12500,75662500
20190930,7,10,25607,686,281,0,6400,163884800
20190930,7,8,15775,749,116,0,4400,69410000
20190930,7,4,9229,0,41,0,12500,115362500
20190930,7,16,9671,639,88,0,600,5802600
20190930,7,3,3220,254,24,0,19000,61180000
20190930,8,10,17294,335,138,0,6400,110681600
20190930,8,8,10268,0,80,0,4400,45179200
20190930,8,4,6416,602,66,0,12500,80200000
20190930,8,16,6217,33,45,0,600,3730200
20190930,8,3,2024,77,11,0,19000,38456000
20190930,9,10,21725,708,176,0,6400,139040000
20190930,9,8,12916,75,126,0,4400,56830400
20190930,9,4,7624,0,74,0,12500,95300000
20190930,9,16,7667,414,72,0,600,4600200
20190930,9,3,2574,0,15,0,19000,48906000
20190930,10,10,20219,172,171,0,6400,129401600
20190930,10,8,12468,0,123,0,4400,54859200
20190930,10,4,7518,260,69,0,12500,93975000
20190930,10,16,7849,6,57,0,600,4709400
20190930,10,3,2659,36,21,0,19000,50521000
20190930,11,10,32334,262,371,0,6400,206937600
20190930,11,8,19756,0,110,0,4400,86926400
20190930,11,4,11901,0,121,0,12500,148762500
20190930,11,16,12969,828,71,0,600,7781400
20190930,11,3,4027,44,18,0,19000,76513000
20190930,12,10,12282,0,76,0,6400,78604800
20190930,12,8,7609,0,50,0,4400,33479600
20190930,12,4,4677,0,44,0,12500,58462500
20190930,12,16,4531,0,31,0,600,2718600
20190930,12,3,1616,80,15,0,19000,30704000
20190930,13,13,7788,439,91,0,2800,21806400
20190930,13,16,1802,0,9,0,600,1081200
20190930,13,10,645,61,5,0,6400,4128000
20190930,13,4,217,18,1,0,12500,2712500
20190930,14,12,16885,1056,121,0,3100,52343500
20190930,14,16,3002,245,26,0,600,1801200
20190930,14,4,827,20,8,0,12500,10337500
20190930,14,18,807,21,8,0,8500,6859500
20190930,15,11,14164,819,155,0,9200,130308800
20190930,15,12,3252,324,29,0,3100,10081200
20190930,15,16,7784,128,64,0,600,4670400
20190930,15,10,3810,205,16,0,6400,24384000
20190930,15,4,2541,118,22,0,12500,31762500
20190930,16,5,60088,599,797,293,4200,252369600
20190930,16,3,2262,54,18,0,19000,42978000
20190930,16,4,4201,86,45,0,12500,52512500
20190930,16,10,2806,0,32,0,6400,17958400
20190930,16,16,4994,0,20,0,600,2996400
20190930,17,14,6274,262,39,0,4600,28860400
20190930,17,5,2245,0,22,3,4200,9429000
20190930,17,16,988,0,4,0,600,592800
20190930,17,4,597,0,4,0,12500,7462500
20190930,18,15,15179,1628,158,0,11500,174558500
20190930,18,4,2458,0,21,0,12500,30725000
20190930,18,8,2437,0,22,0,4400,10722800
20190930,18,3,1289,34,10,0,19000,24491000
20190930,19,6,28799,1812,405,134,5600,161274400
20190930,19,10,19214,849,142,0,6400,122969600
20190930,19,16,9420,682,83,0,600,5652000
20190930,19,4,3263,328,36,0,12500,40787500
20190930,19,3,1265,22,13,0,19000,24035000
20190930,19,7,1925,185,23,8,5100,9817500
20190930,20,10,8579,430,67,0,6400,54905600
20190930,20,8,4980,37,29,0,4400,21912000
20190930,20,4,3153,56,17,0,12500,39412500
20190930,20,16,2987,0,14,0,600,1792200
20190930,20,3,1009,0,9,0,19000,19171000
20190930,21,10,17190,413,161,0,6400,110016000
20190930,21,8,9981,0,52,0,4400,43916400
20190930,21,4,5960,0,26,0,12500,74500000
20190930,21,16,6024,0,58,0,600,3614400
20190930,21,3,2158,213,18,0,19000,41002000
20190930,22,10,8570,583,50,0,6400,54848000
20190930,22,16,8244,0,34,0,600,4946400
20190930,22,17,2407,0,27,0,900,2166300
20190930,22,4,1607,0,11,0,12500,20087500
20190930,23,1,2389,0,24,0,42000,100338000
20190930,23,2,6601,0,48,0,28000,184828000
20190930,23,3,9515,39,95,0,19000,180785000
20190930,23,8,9654,708,101,0,4400,42477600
20190930,23,17,3087,0,29,0,900,2778300
20190930,24,10,8642,848,86,0,6400,55308800
20190930,24,8,5396,308,62,0,4400,23742400
20190930,24,4,3236,340,32,0,12500,40450000
20190930,24,16,3135,35,18,0,600,1881000
20190930,24,3,1069,59,11,0,19000,20311000
20191031,1,7,51447,0,658,99,5100,262379700
20191031,1,9,21795,694,160,0,7800,170001000
20191031,1,3,4003,0,24,0,19000,76057000
20191031,1,4,8070,98,47,0,12500,100875000
20191031,1,16,19468,130,209,0,600,11680800
20191031,2,7,43757,1039,455,93,5100,223160700
20191031,2,10,9049,0,82,0,6400,57913600
20191031,2,4,4877,69,53,0,12500,60962500
20191031,2,16,4507,169,45,0,600,2704200
20191031,3,7,26407,954,351,154,5100,134675700
20191031,3,10,7743,267,43,0,6400,49555200
20191031,3,4,3889,260,23,0,12500,48612500
20191031,3,16,3249,0,25,0,600,1949400
20191031,4,10,20023,0,108,0,6400,128147200
20191031,4,8,12735,0,126,0,4400,56034000
20191031,4,4,7535,165,61,0,12500,94187500
20191031,4,16,8139,286,78,0,600,4883400
20191031,4,3,2634,0,18,0,19000,50046000
20191031,5,10,13008,1214,70,0,6400,83251200
20191031,5,8,8002,431,40,0,4400,35208800
20191031,5,4,4746,224,37,0,12500,59325000
20191031,5,16,4938,195,52,0,600,2962800
20191031,5,3,1613,28,16,0,19000,30647000
20191031,6,9,78774,4598,428,0,7800,614437200
20191031,6,10,24369,0,235,0,6400,155961600
20191031,6,16,15268,164,98,0,600,9160800
20191031,6,3,3782,0,17,0,19000,71858000
20191031,6,4,6019,12,46,0,12500,75237500
20191031,7,10,23990,0,149,0,6400,153536000
20191031,7,8,16044,397,128,0,4400,70593600
20191031,7,4,8986,0,104,0,12500,112325000
20191031,7,16,9728,133,76,0,600,5836800
20191031,7,3,3274,89,35,0,19000,62206000
20191031,8,10,16843,0,130,0,6400,107795200
20191031,8,8,10667,480,81,0,4400,46934800
20191031,8,4,6196,0,27,0,12500,77450000
20191031,8,16,6528,365,54,0,600,3916800
20191031,8,3,2120,108,12,0,19000,40280000
20191031,9,10,21340,0,135,0,6400,136576000
20191031,9,8,13257,439,98,0,4400,58330800
20191031,9,4,7464,0,67,0,12500,93300000
20191031,9,16,7959,383,91,0,600,4775400
20191031,9,3,2646,89,17,0,19000,50274000
20191031,10,10,21649,1630,200,0,6400,138553600
20191031,10,8,12762,413,119,0,4400,56152800
20191031,10,4,7924,470,64,0,12500,99050000
20191031,10,16,7834,34,49,0,600,4700400
20191031,10,3,2608,0,13,0,19000,49552000
20191031,11,10,32732,719,321,0,6400,209484800
