MonthDateKey,DepartmentKey,RoleKey,BudgetedHeadcount,BudgetedAvgMonthlyPayCredits,BudgetedPayrollCostCredits
20231101,3,7,34811,5121,178267131
20231201,3,7,34811,5121,178267131
20240101,3,7,43329,4952,214565208
20240201,3,7,43329,4952,214565208
20240301,3,7,43329,4952,214565208
20240401,3,7,43329,4952,214565208
20240501,3,7,43329,4952,214565208
20240601,3,7,43329,4952,214565208
20240701,3,7,43329,4952,214565208
20240801,3,7,43329,4952,214565208
20240901,3,7,43329,4952,214565208
20241001,3,7,43329,4952,214565208
20241101,3,7,43329,4952,214565208
20241201,3,7,43329,4952,214565208
20190101,3,10,6541,6326,41378366
20190201,3,10,6541,6326,41378366
20190301,3,10,6541,6326,41378366
20190401,3,10,6541,6326,41378366
20190501,3,10,6541,6326,41378366
20190601,3,10,6541,6326,41378366
20190701,3,10,6541,6326,41378366
20190801,3,10,6541,6326,41378366
20190901,3,10,6541,6326,41378366
20191001,3,10,6541,6326,41378366
20191101,3,10,6541,6326,41378366
20191201,3,10,6541,6326,41378366
20200101,3,10,8455,6704,56682320
20200201,3,10,8455,6704,56682320
20200301,3,10,8455,6704,56682320
20200401,3,10,8455,6704,56682320
20200501,3,10,8455,6704,56682320
20200601,3,10,8455,6704,56682320
20200701,3,10,8455,6704,56682320
20200801,3,10,8455,6704,56682320
20200901,3,10,8455,6704,56682320
20201001,3,10,8455,6704,56682320
20201101,3,10,8455,6704,56682320
20201201,3,10,8455,6704,56682320
20210101,3,10,9296,6708,62357568
20210201,3,10,9296,6708,62357568
20210301,3,10,9296,6708,62357568
20210401,3,10,9296,6708,62357568
20210501,3,10,9296,6708,62357568
20210601,3,10,9296,6708,62357568
20210701,3,10,9296,6708,62357568
20210801,3,10,9296,6708,62357568
20210901,3,10,9296,6708,62357568
20211001,3,10,9296,6708,62357568
20211101,3,10,9296,6708,62357568
20211201,3,10,9296,6708,62357568
20220101,3,10,9503,6487,61645961
20220201,3,10,9503,6487,61645961
20220301,3,10,9503,6487,61645961
20220401,3,10,9503,6487,61645961
20220501,3,10,9503,6487,61645961
20220601,3,10,9503,6487,61645961
20220701,3,10,9503,6487,61645961
20220801,3,10,9503,6487,61645961
20220901,3,10,9503,6487,61645961
20221001,3,10,9503,6487,61645961
20221101,3,10,9503,6487,61645961
20221201,3,10,9503,6487,61645961
20230101,3,10,11583,6231,72173673
20230201,3,10,11583,6231,72173673
20230301,3,10,11583,6231,72173673
20230401,3,10,11583,6231,72173673
20230501,3,10,11583,6231,72173673
20230601,3,10,11583,6231,72173673
20230701,3,10,11583,6231,72173673
20230801,3,10,11583,6231,72173673
20230901,3,10,11583,6231,72173673
20231001,3,10,11583,6231,72173673
20231101,3,10,11583,6231,72173673
20231201,3,10,11583,6231,72173673
20240101,3,10,10524,6586,69311064
20240201,3,10,10524,6586,69311064
20240301,3,10,10524,6586,69311064
20240401,3,10,10524,6586,69311064
20240501,3,10,10524,6586,69311064
20240601,3,10,10524,6586,69311064
20240701,3,10,10524,6586,69311064
20240801,3,10,10524,6586,69311064
20240901,3,10,10524,6586,69311064
20241001,3,10,10524,6586,69311064
20241101,3,10,10524,6586,69311064
20241201,3,10,10524,6586,69311064
20190101,3,16,3137,604,1894748
20190201,3,16,3137,604,1894748
20190301,3,16,3137,604,1894748
20190401,3,16,3137,604,1894748
20190501,3,16,3137,604,1894748
20190601,3,16,3137,604,1894748
20190701,3,16,3137,604,1894748
20190801,3,16,3137,604,1894748
20190901,3,16,3137,604,1894748
20191001,3,16,3137,604,1894748
20191101,3,16,3137,604,1894748
20191201,3,16,3137,604,1894748
20200101,3,16,3412,572,1951664
20200201,3,16,3412,572,1951664
20200301,3,16,3412,572,1951664
20200401,3,16,3412,572,1951664
20200501,3,16,3412,572,1951664
20200601,3,16,3412,572,1951664
20200701,3,16,3412,572,1951664
20200801,3,16,3412,572,1951664
20200901,3,16,3412,572,1951664
20201001,3,16,3412,572,1951664
20201101,3,16,3412,572,1951664
20201201,3,16,3412,572,1951664
20210101,3,16,4032,614,2475648
20210201,3,16,4032,614,2475648
20210301,3,16,4032,614,2475648
20210401,3,16,4032,614,2475648
20210501,3,16,4032,614,2475648
20210601,3,16,4032,614,2475648
20210701,3,16,4032,614,2475648
20210801,3,16,4032,614,2475648
20210901,3,16,4032,614,2475648
20211001,3,16,4032,614,2475648
20211101,3,16,4032,614,2475648
20211201,3,16,4032,614,2475648
20220101,3,16,4265,601,2563265
20220201,3,16,4265,601,2563265
20220301,3,16,4265,601,2563265
20220401,3,16,4265,601,2563265
20220501,3,16,4265,601,2563265
20220601,3,16,4265,601,2563265
20220701,3,16,4265,601,2563265
20220801,3,16,4265,601,2563265
20220901,3,16,4265,601,2563265
20221001,3,16,4265,601,2563265
20221101,3,16,4265,601,2563265
20221201,3,16,4265,601,2563265
20230101,3,16,4502,571,2570642
20230201,3,16,4502,571,2570642
20230301,3,16,4502,571,2570642
20230401,3,16,4502,571,2570642
20230501,3,16,4502,571,2570642
20230601,3,16,4502,571,2570642
20230701,3,16,4502,571,2570642
20230801,3,16,4502,571,2570642
20230901,3,16,4502,571,2570642
20231001,3,16,4502,571,2570642
20231101,3,16,4502,571,2570642
20231201,3,16,4502,571,2570642
20240101,3,16,5025,624,3135600
20240201,3,16,5025,624,3135600
20240301,3,16,5025,624,3135600
20240401,3,16,5025,624,3135600
20240501,3,16,5025,624,3135600
20240601,3,16,5025,624,3135600
20240701,3,16,5025,624,3135600
20240801,3,16,5025,624,3135600
20240901,3,16,5025,624,3135600
20241001,3,16,5025,624,3135600
20241101,3,16,5025,624,3135600
20241201,3,16,5025,624,3135600
20190101,4,3,2744,18867,51771048
20190201,4,3,2744,18867,51771048
20190301,4,3,2744,18867,51771048
20190401,4,3,2744,18867,51771048
20190501,4,3,2744,18867,51771048
20190601,4,3,2744,18867,51771048
20190701,4,3,2744,18867,51771048
20190801,4,3,2744,18867,51771048
20190901,4,3,2744,18867,51771048
20191001,4,3,2744,18867,51771048
20191101,4,3,2744,18867,51771048
20191201,4,3,2744,18867,51771048
20200101,4,3,2746,19151,52588646
20200201,4,3,2746,19151,52588646
20200301,4,3,2746,19151,52588646
20200401,4,3,2746,19151,52588646
20200501,4,3,2746,19151,52588646
20200601,4,3,2746,19151,52588646
20200701,4,3,2746,19151,52588646
20200801,4,3,2746,19151,52588646
20200901,4,3,2746,19151,52588646
20201001,4,3,2746,19151,52588646
20201101,4,3,2746,19151,52588646
20201201,4,3,2746,19151,52588646
20210101,4,3,2941,19313,56799533
20210201,4,3,2941,19313,56799533
20210301,4,3,2941,19313,56799533
20210401,4,3,2941,19313,56799533
20210501,4,3,2941,19313,56799533
20210601,4,3,2941,19313,56799533
20210701,4,3,2941,19313,56799533
20210801,4,3,2941,19313,56799533
20210901,4,3,2941,19313,56799533
20211001,4,3,2941,19313,56799533
20211101,4,3,2941,19313,56799533
20211201,4,3,2941,19313,56799533
20220101,4,3,3126,18308,57230808
20220201,4,3,3126,18308,57230808
20220301,4,3,3126,18308,57230808
20220401,4,3,3126,18308,57230808
20220501,4,3,3126,18308,57230808
20220601,4,3,3126,18308,57230808
20220701,4,3,3126,18308,57230808
20220801,4,3,3126,18308,57230808
20220901,4,3,3126,18308,57230808
20221001,4,3,3126,18308,57230808
20221101,4,3,3126,18308,57230808
20221201,4,3,3126,18308,57230808
20230101,4,3,3453,18843,65064879
20230201,4,3,3453,18843,65064879
20230301,4,3,3453,18843,65064879
20230401,4,3,3453,18843,65064879
20230501,4,3,3453,18843,65064879
20230601,4,3,3453,18843,65064879
20230701,4,3,3453,18843,65064879
20230801,4,3,3453,18843,65064879
20230901,4,3,3453,18843,65064879
20231001,4,3,3453,18843,65064879
20231101,4,3,3453,18843,65064879
20231201,4,3,3453,18843,65064879
20240101,4,3,4043,19337,78179491
20240201,4,3,4043,19337,78179491
20240301,4,3,4043,19337,78179491
20240401,4,3,4043,19337,78179491
20240501,4,3,4043,19337,78179491
20240601,4,3,4043,19337,78179491
20240701,4,3,4043,19337,78179491
20240801,4,3,4043,19337,78179491
20240901,4,3,4043,19337,78179491
20241001,4,3,4043,19337,78179491
20241101,4,3,4043,19337,78179491
20241201,4,3,4043,19337,78179491
20190101,4,4,8066,12467,100558822
20190201,4,4,8066,12467,100558822
20190301,4,4,8066,12467,100558822
20190401,4,4,8066,12467,100558822
20190501,4,4,8066,12467,100558822
20190601,4,4,8066,12467,100558822
20190701,4,4,8066,12467,100558822
20190801,4,4,8066,12467,100558822
20190901,4,4,8066,12467,100558822
20191001,4,4,8066,12467,100558822
20191101,4,4,8066,12467,100558822
20191201,4,4,8066,12467,100558822
20200101,4,4,9156,12537,114788772
20200201,4,4,9156,12537,114788772
20200301,4,4,9156,12537,114788772
20200401,4,4,9156,12537,114788772
20200501,4,4,9156,12537,114788772
20200601,4,4,9156,12537,114788772
20200701,4,4,9156,12537,114788772
20200801,4,4,9156,12537,114788772
20200901,4,4,9156,12537,114788772
20201001,4,4,9156,12537,114788772
20201101,4,4,9156,12537,114788772
20201201,4,4,9156,12537,114788772
20210101,4,4,9800,11946,117070800
20210201,4,4,9800,11946,117070800
20210301,4,4,9800,11946,117070800
20210401,4,4,9800,11946,117070800
20210501,4,4,9800,11946,117070800
20210601,4,4,9800,11946,117070800
20210701,4,4,9800,11946,117070800
20210801,4,4,9800,11946,117070800
20210901,4,4,9800,11946,117070800
20211001,4,4,9800,11946,117070800
20211101,4,4,9800,11946,117070800
20211201,4,4,9800,11946,117070800
20220101,4,4,10156,12945,131469420
20220201,4,4,10156,12945,131469420
20220301,4,4,10156,12945,131469420
20220401,4,4,10156,12945,131469420
20220501,4,4,10156,12945,131469420
20220601,4,4,10156,12945,131469420
20220701,4,4,10156,12945,131469420
20220801,4,4,10156,12945,131469420
20220901,4,4,10156,12945,131469420
20221001,4,4,10156,12945,131469420
20221101,4,4,10156,12945,131469420
20221201,4,4,10156,12945,131469420
20230101,4,4,11266,12437,140115242
20230201,4,4,11266,12437,140115242
20230301,4,4,11266,12437,140115242
20230401,4,4,11266,12437,140115242
20230501,4,4,11266,12437,140115242
20230601,4,4,11266,12437,140115242
20230701,4,4,11266,12437,140115242
20230801,4,4,11266,12437,140115242
20230901,4,4,11266,12437,140115242
20231001,4,4,11266,12437,140115242
20231101,4,4,11266,12437,140115242
20231201,4,4,11266,12437,140115242
20240101,4,4,13137,12425,163227225
20240201,4,4,13137,12425,163227225
20240301,4,4,13137,12425,163227225
20240401,4,4,13137,12425,163227225
20240501,4,4,13137,12425,163227225
20240601,4,4,13137,12425,163227225
20240701,4,4,13137,12425,163227225
20240801,4,4,13137,12425,163227225
20240901,4,4,13137,12425,163227225
20241001,4,4,13137,12425,163227225
20241101,4,4,13137,12425,163227225
20241201,4,4,13137,12425,163227225
20190101,4,8,14125,4307,60836375
20190201,4,8,14125,4307,60836375
20190301,4,8,14125,4307,60836375
20190401,4,8,14125,4307,60836375
20190501,4,8,14125,4307,60836375
20190601,4,8,14125,4307,60836375
20190701,4,8,14125,4307,60836375
20190801,4,8,14125,4307,60836375
20190901,4,8,14125,4307,60836375
20191001,4,8,14125,4307,60836375
20191101,4,8,14125,4307,60836375
20191201,4,8,14125,4307,60836375
20200101,4,8,14065,4334,60957710
20200201,4,8,14065,4334,60957710
20200301,4,8,14065,4334,60957710
20200401,4,8,14065,4334,60957710
20200501,4,8,14065,4334,60957710
20200601,4,8,14065,4334,60957710
20200701,4,8,14065,4334,60957710
20200801,4,8,14065,4334,60957710
20200901,4,8,14065,4334,60957710
20201001,4,8,14065,4334,60957710
20201101,4,8,14065,4334,60957710
20201201,4,8,14065,4334,60957710
20210101,4,8,17079,4535,77453265
20210201,4,8,17079,4535,77453265
20210301,4,8,17079,4535,77453265
20210401,4,8,17079,4535,77453265
20210501,4,8,17079,4535,77453265
20210601,4,8,17079,4535,77453265
20210701,4,8,17079,4535,77453265
20210801,4,8,17079,4535,77453265
20210901,4,8,17079,4535,77453265
20211001,4,8,17079,4535,77453265
20211101,4,8,17079,4535,77453265
20211201,4,8,17079,4535,77453265
20220101,4,8,15191,4345,66004895
20220201,4,8,15191,4345,66004895
20220301,4,8,15191,4345,66004895
20220401,4,8,15191,4345,66004895
20220501,4,8,15191,4345,66004895
20220601,4,8,15191,4345,66004895
20220701,4,8,15191,4345,66004895
20220801,4,8,15191,4345,66004895
20220901,4,8,15191,4345,66004895
20221001,4,8,15191,4345,66004895
20221101,4,8,15191,4345,66004895
20221201,4,8,15191,4345,66004895
20230101,4,8,17754,4460,79182840
20230201,4,8,17754,4460,79182840
20230301,4,8,17754,4460,79182840
20230401,4,8,17754,4460,79182840
20230501,4,8,17754,4460,79182840
20230601,4,8,17754,4460,79182840
20230701,4,8,17754,4460,79182840
20230801,4,8,17754,4460,79182840
20230901,4,8,17754,4460,79182840
20231001,4,8,17754,4460,79182840
20231101,4,8,17754,4460,79182840
20231201,4,8,17754,4460,79182840
20240101,4,8,22342,4305,96182310
20240201,4,8,22342,4305,96182310
20240301,4,8,22342,4305,96182310
20240401,4,8,22342,4305,96182310
20240501,4,8,22342,4305,96182310
20240601,4,8,22342,4305,96182310
20240701,4,8,22342,4305,96182310
20240801,4,8,22342,4305,96182310
20240901,4,8,22342,4305,96182310
20241001,4,8,22342,4305,96182310
20241101,4,8,22342,4305,96182310
20241201,4,8,22342,4305,96182310
20190101,4,10,18894,6574,124209156
20190201,4,10,18894,6574,124209156
20190301,4,10,18894,6574,124209156
20190401,4,10,18894,6574,124209156
20190501,4,10,18894,6574,124209156
20190601,4,10,18894,6574,124209156
20190701,4,10,18894,6574,124209156
20190801,4,10,18894,6574,124209156
20190901,4,10,18894,6574,124209156
20191001,4,10,18894,6574,124209156
20191101,4,10,18894,6574,124209156
20191201,4,10,18894,6574,124209156
20200101,4,10,23116,6297,145561452
20200201,4,10,23116,6297,145561452
20200301,4,10,23116,6297,145561452
20200401,4,10,23116,6297,145561452
20200501,4,10,23116,6297,145561452
20200601,4,10,23116,6297,145561452
20200701,4,10,23116,6297,145561452
20200801,4,10,23116,6297,145561452
20200901,4,10,23116,6297,145561452
20201001,4,10,23116,6297,145561452
20201101,4,10,23116,6297,145561452
20201201,4,10,23116,6297,145561452
20210101,4,10,26572,6131,162912932
20210201,4,10,26572,6131,162912932
20210301,4,10,26572,6131,162912932
20210401,4,10,26572,6131,162912932
20210501,4,10,26572,6131,162912932
20210601,4,10,26572,6131,162912932
20210701,4,10,26572,6131,162912932
20210801,4,10,26572,6131,162912932
20210901,4,10,26572,6131,162912932
20211001,4,10,26572,6131,162912932
20211101,4,10,26572,6131,162912932
20211201,4,10,26572,6131,162912932
20220101,4,10,28514,6480,184770720
20220201,4,10,28514,6480,184770720
20220301,4,10,28514,6480,184770720
20220401,4,10,28514,6480,184770720
20220501,4,10,28514,6480,184770720
20220601,4,10,28514,6480,184770720
20220701,4,10,28514,6480,184770720
20220801,4,10,28514,6480,184770720
20220901,4,10,28514,6480,184770720
20221001,4,10,28514,6480,184770720
20221101,4,10,28514,6480,184770720
20221201,4,10,28514,6480,184770720
20230101,4,10,26051,6134,159796834
20230201,4,10,26051,6134,159796834
20230301,4,10,26051,6134,159796834
20230401,4,10,26051,6134,159796834
20230501,4,10,26051,6134,159796834
20230601,4,10,26051,6134,159796834
20230701,4,10,26051,6134,159796834
20230801,4,10,26051,6134,159796834
20230901,4,10,26051,6134,159796834
20231001,4,10,26051,6134,159796834
20231101,4,10,26051,6134,159796834
20231201,4,10,26051,6134,159796834
20240101,4,10,34699,6281,217944419
20240201,4,10,34699,6281,217944419
20240301,4,10,34699,6281,217944419
20240401,4,10,34699,6281,217944419
20240501,4,10,34699,6281,217944419
20240601,4,10,34699,6281,217944419
20240701,4,10,34699,6281,217944419
20240801,4,10,34699,6281,217944419
20240901,4,10,34699,6281,217944419
20241001,4,10,34699,6281,217944419
20241101,4,10,34699,6281,217944419
20241201,4,10,34699,6281,217944419
20190101,4,16,6926,617,4273342
20190201,4,16,6926,617,4273342
20190301,4,16,6926,617,4273342
20190401,4,16,6926,617,4273342
20190501,4,16,6926,617,4273342
20190601,4,16,6926,617,4273342
20190701,4,16,6926,617,4273342
20190801,4,16,6926,617,4273342
20190901,4,16,6926,617,4273342
20191001,4,16,6926,617,4273342
20191101,4,16,6926,617,4273342
20191201,4,16,6926,617,4273342
20200101,4,16,7534,584,4399856
20200201,4,16,7534,584,4399856
20200301,4,16,7534,584,4399856
20200401,4,16,7534,584,4399856
20200501,4,16,7534,584,4399856
20200601,4,16,7534,584,4399856
20200701,4,16,7534,584,4399856
20200801,4,16,7534,584,4399856
20200901,4,16,7534,584,4399856
20201001,4,16,7534,584,4399856
20201101,4,16,7534,584,4399856
20201201,4,16,7534,584,4399856
20210101,4,16,8338,574,4786012
20210201,4,16,8338,574,4786012
20210301,4,16,8338,574,4786012
20210401,4,16,8338,574,4786012
20210501,4,16,8338,574,4786012
20210601,4,16,8338,574,4786012
20210701,4,16,8338,574,4786012
20210801,4,16,8338,574,4786012
20210901,4,16,8338,574,4786012
20211001,4,16,8338,574,4786012
20211101,4,16,8338,574,4786012
20211201,4,16,8338,574,4786012
20220101,4,16,9650,595,5741750
20220201,4,16,9650,595,5741750
20220301,4,16,9650,595,5741750
20220401,4,16,9650,595,5741750
20220501,4,16,9650,595,5741750
20220601,4,16,9650,595,5741750
20220701,4,16,9650,595,5741750
20220801,4,16,9650,595,5741750
20220901,4,16,9650,595,5741750
20221001,4,16,9650,595,5741750
20221101,4,16,9650,595,5741750
20221201,4,16,9650,595,5741750
20230101,4,16,11787,604,7119348
20230201,4,16,11787,604,7119348
20230301,4,16,11787,604,7119348
20230401,4,16,11787,604,7119348
20230501,4,16,11787,604,7119348
20230601,4,16,11787,604,7119348
20230701,4,16,11787,604,7119348
20230801,4,16,11787,604,7119348
20230901,4,16,11787,604,7119348
20231001,4,16,11787,604,7119348
20231101,4,16,11787,604,7119348
20231201,4,16,11787,604,7119348
20240101,4,16,11526,583,6719658
20240201,4,16,11526,583,6719658
20240301,4,16,11526,583,6719658
20240401,4,16,11526,583,6719658
20240501,4,16,11526,583,6719658
20240601,4,16,11526,583,6719658
20240701,4,16,11526,583,6719658
20240801,4,16,11526,583,6719658
20240901,4,16,11526,583,6719658
20241001,4,16,11526,583,6719658
20241101,4,16,11526,583,6719658
20241201,4,16,11526,583,6719658
20190101,5,3,1389,19501,27086889
20190201,5,3,1389,19501,27086889
20190301,5,3,1389,19501,27086889
20190401,5,3,1389,19501,27086889
20190501,5,3,1389,19501,27086889
20190601,5,3,1389,19501,27086889
20190701,5,3,1389,19501,27086889
20190801,5,3,1389,19501,27086889
20190901,5,3,1389,19501,27086889
20191001,5,3,1389,19501,27086889
20191101,5,3,1389,19501,27086889
20191201,5,3,1389,19501,27086889
20200101,5,3,1461,18273,26696853
20200201,5,3,1461,18273,26696853
20200301,5,3,1461,18273,26696853
20200401,5,3,1461,18273,26696853
20200501,5,3,1461,18273,26696853
20200601,5,3,1461,18273,26696853
20200701,5,3,1461,18273,26696853
20200801,5,3,1461,18273,26696853
20200901,5,3,1461,18273,26696853
20201001,5,3,1461,18273,26696853
20201101,5,3,1461,18273,26696853
20201201,5,3,1461,18273,26696853
20210101,5,3,2064,19584,40421376
20210201,5,3,2064,19584,40421376
20210301,5,3,2064,19584,40421376
20210401,5,3,2064,19584,40421376
20210501,5,3,2064,19584,40421376
20210601,5,3,2064,19584,40421376
20210701,5,3,2064,19584,40421376
20210801,5,3,2064,19584,40421376
20210901,5,3,2064,19584,40421376
20211001,5,3,2064,19584,40421376
20211101,5,3,2064,19584,40421376
20211201,5,3,2064,19584,40421376
20220101,5,3,1868,18137,33879916
20220201,5,3,1868,18137,33879916
20220301,5,3,1868,18137,33879916
20220401,5,3,1868,18137,33879916
20220501,5,3,1868,18137,33879916
20220601,5,3,1868,18137,33879916
20220701,5,3,1868,18137,33879916
20220801,5,3,1868,18137,33879916
20220901,5,3,1868,18137,33879916
20221001,5,3,1868,18137,33879916
20221101,5,3,1868,18137,33879916
20221201,5,3,1868,18137,33879916
20230101,5,3,2093,18607,38944451
20230201,5,3,2093,18607,38944451
20230301,5,3,2093,18607,38944451
20230401,5,3,2093,18607,38944451
20230501,5,3,2093,18607,38944451
20230601,5,3,2093,18607,38944451
20230701,5,3,2093,18607,38944451
